time,open,high,low,close,volume
2025-12-19T10:15:00+05:30,985.6,986.7,985.3,986.2,130449
2025-12-19T10:20:00+05:30,986.2,986.8,986.0,986.6,109389
2025-12-19T10:25:00+05:30,986.7,987.4,986.6,987.1,112601
2025-12-19T10:30:00+05:30,987.1,987.1,986.0,986.5,78875
2025-12-19T10:35:00+05:30,986.5,986.5,985.6,986.0,109853
2025-12-19T10:40:00+05:30,986.1,987.4,986.0,986.4,307580
2025-12-19T10:45:00+05:30,986.4,987.4,986.0,986.2,156220
2025-12-19T10:50:00+05:30,986.2,987.0,986.1,986.6,127983
2025-12-19T10:55:00+05:30,986.6,987.1,986.0,986.4,128925
2025-12-19T11:00:00+05:30,986.4,986.5,983.5,984.0,1857401
2025-12-19T11:05:00+05:30,984.0,984.5,983.5,983.6,85671
2025-12-19T11:10:00+05:30,983.7,984.5,983.2,984.1,73479
2025-12-19T11:15:00+05:30,984.1,984.3,983.3,984.2,82340
2025-12-19T11:20:00+05:30,984.2,984.4,983.5,983.6,67058
2025-12-19T11:25:00+05:30,983.7,984.0,982.5,982.7,123942
2025-12-19T11:30:00+05:30,982.8,983.6,982.7,982.9,112563
2025-12-19T11:35:00+05:30,982.9,983.4,982.7,982.8,69147
2025-12-19T11:40:00+05:30,983.0,983.9,982.7,983.1,96369
2025-12-19T11:45:00+05:30,983.1,983.3,982.6,983.0,90066
2025-12-19T11:50:00+05:30,983.1,984.0,982.9,983.1,119091
2025-12-19T11:55:00+05:30,983.1,984.0,982.7,983.8,335988
2025-12-19T12:00:00+05:30,983.9,985.9,983.7,984.6,494860
2025-12-19T12:05:00+05:30,984.4,985.3,983.7,984.2,159348
2025-12-19T12:10:00+05:30,984.3,985.0,983.3,983.7,131317
2025-12-19T12:15:00+05:30,983.7,984.0,983.1,983.2,83762
2025-12-19T12:20:00+05:30,983.3,983.3,982.5,982.5,83473
2025-12-19T12:25:00+05:30,982.6,983.2,982.2,982.6,105920
2025-12-19T12:30:00+05:30,982.7,983.3,982.2,983.3,79870
2025-12-19T12:35:00+05:30,983.2,983.6,983.1,983.6,75795
2025-12-19T12:40:00+05:30,983.4,983.9,983.2,983.2,77761
2025-12-19T12:45:00+05:30,983.4,983.8,982.5,983.2,749071
2025-12-19T12:50:00+05:30,983.2,985.2,982.7,983.5,409079
2025-12-19T12:55:00+05:30,983.5,984.9,983.3,984.0,141296
2025-12-19T13:00:00+05:30,983.9,984.0,982.8,982.8,222694
2025-12-19T13:05:00+05:30,982.9,983.4,982.6,983.2,155510
2025-12-19T13:10:00+05:30,983.2,983.5,981.8,983.3,371872
